unixTime,bid,ask,tradeSize
1499561854,244.08,244.24,5
1499561855,244.08,244.25,5
1499561856,244.08,244.25,5
1499561857,244.08,244.25,5
1499561858,244.08,244.25,5
1499561859,244.08,244.25,5
1499561860,244.08,244.25,5
1499561861,244.08,244.25,5
1499561862,244.08,244.25,5
1499561863,244.08,244.25,5
1499561864,244.08,244.25,5
1499561865,244.08,244.24,5
1499561866,244.08,244.24,5
1499561867,244.08,244.24,5
1499561868,244.08,244.24,5
1499561869,244.08,244.24,5
1499561870,244.08,244.2699816,5
1499561871,244.07,244.2699816,5
1499561872,244.07,244.2699816,5
1499561873,244.07,244.2699816,5
1499561874,244.07,244.2699816,5
1499561875,244.07,244.2699816,5
1499561876,244.07,244.2699816,5
1499561877,244.07,244.2699816,5
1499561878,244.07,244.2699816,5
1499561879,244.08,244.18,5
1499561880,244.08,244.17,5
1499561881,244.07,244.17,5
1499561882,244.07,244.17,5
1499561883,244.07,244.17,5
1499561884,244.07,244.17,5
1499561885,243.81,244,5
1499561886,243.81,244,5
1499561887,243.81,243.99,5
1499561888,243.82,243.99,5
1499561889,243.82,243.99,5
1499561890,243.82,243.97,5
1499561891,243.82,243.97,5
1499561892,243.82,243.95,5
1499561893,243.82,243.95,5
1499561894,243.82,243.94,5
1499561895,243.82,243.93,5
1499561896,243.82,243.92,5
1499561897,243.82,243.91,5
1499561898,243.82,243.89,5
1499561899,243.82,243.88,5
1499561900,243.82,243.87,5
1499561901,243.82,243.87,5
1499561902,243.82,243.86,5
1499561903,243.82,243.86,5
1499561904,243.82,243.84,5
1499561905,243.82,243.84,5
1499561906,243.82,243.83,5
1499561907,243.81,243.83,5
